met,altitude_km,downrange_km,velocity_ms,g_force,dynamic_pressure_kpa,thrust_kn,pitch_deg,heading_deg
13.68,1.175,0.015,140.51,2.19,11.4,245.2,88.59,167.79
13.72,1.18,0.015,140.97,2.19,11.47,245.4,88.6,167.8
13.76,1.186,0.015,141.44,2.19,11.54,245.1,88.6,167.82
13.82,1.194,0.016,142.14,2.19,11.64,245.3,88.61,167.86
13.88,1.203,0.016,142.85,2.19,11.75,245.5,88.62,167.9
13.92,1.209,0.016,143.32,2.19,11.82,245.2,88.62,167.93
13.96,1.214,0.016,143.79,2.19,11.89,245.2,88.62,167.97
14.02,1.223,0.016,144.49,2.19,11.99,245.7,88.62,168.03
14.08,1.232,0.017,145.2,2.2,12.1,245.4,88.61,168.09
14.12,1.238,0.017,145.67,2.2,12.17,245.2,88.61,168.14
14.16,1.243,0.017,146.14,2.2,12.24,245.6,88.61,168.18
14.22,1.252,0.017,146.85,2.2,12.35,246.0,88.6,168.26
14.28,1.261,0.018,147.56,2.2,12.45,245.6,88.59,168.34
14.32,1.267,0.018,148.03,2.2,12.53,245.6,88.58,168.39
14.38,1.276,0.018,148.75,2.2,12.63,245.8,88.57,168.49
14.42,1.282,0.018,149.22,2.2,12.71,245.4,88.56,168.55
14.48,1.291,0.018,149.93,2.21,12.82,245.5,88.54,168.63
14.52,1.297,0.019,150.41,2.21,12.89,245.9,88.53,168.69
14.58,1.306,0.019,151.12,2.21,13.0,246.3,88.5,168.79
14.62,1.312,0.019,151.6,2.21,13.07,245.5,88.49,168.85
14.68,1.321,0.019,152.32,2.21,13.18,245.8,88.47,168.95
14.72,1.327,0.02,152.8,2.21,13.25,246.2,88.45,169.01
14.78,1.336,0.02,153.51,2.21,13.37,245.9,88.42,169.1
14.84,1.346,0.02,154.23,2.22,13.48,246.2,88.4,169.19
14.88,1.352,0.02,154.71,2.22,13.55,246.2,88.38,169.25
14.92,1.358,0.02,155.2,2.22,13.63,246.0,88.36,169.31
14.98,1.367,0.021,155.92,2.22,13.74,246.4,88.33,169.4
15.04,1.377,0.021,156.64,2.22,13.85,246.4,88.3,169.48
15.08,1.383,0.021,157.13,2.23,13.93,246.9,88.28,169.54
15.12,1.389,0.021,157.61,2.23,14.0,246.3,88.26,169.6
15.18,1.399,0.022,158.34,2.23,14.12,247.0,88.23,169.67
